cases,region,date
9,REGION VII-EASTERN VISAYAS,09/06/2020
12,REGION VII-EASTERN VISAYAS,13/09/2020
11,REGION VII-EASTERN VISAYAS,20/09/2020
9,REGION VII-EASTERN VISAYAS,27/09/2020
5,REGION VII-EASTERN VISAYAS,10/04/2020
5,REGION VII-EASTERN VISAYAS,10/11/2020
8,REGION VII-EASTERN VISAYAS,18/10/2020
6,REGION VII-EASTERN VISAYAS,25/10/2020
4,REGION VII-EASTERN VISAYAS,11/01/2020
1,REGION VII-EASTERN VISAYAS,11/08/2020
5,REGION VII-EASTERN VISAYAS,15/11/2020
7,REGION VII-EASTERN VISAYAS,22/11/2020
1,REGION VII-EASTERN VISAYAS,29/11/2020
0,REGION VII-EASTERN VISAYAS,12/06/2020
5,REGION VII-EASTERN VISAYAS,13/12/2020
6,REGION VII-EASTERN VISAYAS,20/12/2020
2,REGION VII-EASTERN VISAYAS,27/12/2020
20,REGION VII-EASTERN VISAYAS,01/12/2020
22,REGION VII-EASTERN VISAYAS,19/01/2020
16,REGION VII-EASTERN VISAYAS,26/01/2020
47,REGION VII-EASTERN VISAYAS,02/02/2020
24,REGION VII-EASTERN VISAYAS,02/09/2020
29,REGION VII-EASTERN VISAYAS,16/02/2020
22,REGION VII-EASTERN VISAYAS,23/02/2020
10,REGION VII-EASTERN VISAYAS,03/01/2020
7,REGION VII-EASTERN VISAYAS,03/08/2020
16,REGION VII-EASTERN VISAYAS,15/03/2020
12,REGION VII-EASTERN VISAYAS,22/03/2020
3,REGION VII-EASTERN VISAYAS,29/03/2020
4,REGION VII-EASTERN VISAYAS,04/05/2020
3,REGION VII-EASTERN VISAYAS,04/12/2020
0,REGION VII-EASTERN VISAYAS,19/04/2020
3,REGION VII-EASTERN VISAYAS,26/04/2020
6,REGION VII-EASTERN VISAYAS,05/03/2020
1,REGION VII-EASTERN VISAYAS,05/10/2020
1,REGION VII-EASTERN VISAYAS,17/05/2020
7,REGION VII-EASTERN VISAYAS,24/05/2020
3,REGION VII-EASTERN VISAYAS,31/05/2020
2,REGION VII-EASTERN VISAYAS,06/07/2020
3,REGION VII-EASTERN VISAYAS,14/06/2020
2,REGION VII-EASTERN VISAYAS,21/06/2020
4,REGION VII-EASTERN VISAYAS,28/06/2020
1,REGION VII-EASTERN VISAYAS,07/05/2020
2,REGION VII-EASTERN VISAYAS,07/12/2020
3,REGION VII-EASTERN VISAYAS,19/07/2020
1,REGION VII-EASTERN VISAYAS,26/07/2020
5,REGION VII-EASTERN VISAYAS,08/02/2020
0,REGION VII-EASTERN VISAYAS,08/09/2020
2,REGION VII-EASTERN VISAYAS,16/08/2020
3,REGION VII-EASTERN VISAYAS,23/08/2020
4,REGION VII-EASTERN VISAYAS,30/08/2020
3,REGION VII-EASTERN VISAYAS,09/06/2020
3,REGION VII-EASTERN VISAYAS,13/09/2020
2,REGION VII-EASTERN VISAYAS,20/09/2020
2,REGION VII-EASTERN VISAYAS,27/09/2020
0,REGION VII-EASTERN VISAYAS,10/04/2020
0,REGION VII-EASTERN VISAYAS,10/11/2020
0,REGION VII-EASTERN VISAYAS,18/10/2020
1,REGION VII-EASTERN VISAYAS,25/10/2020
0,REGION VII-EASTERN VISAYAS,11/01/2020
0,REGION VII-EASTERN VISAYAS,11/08/2020
0,REGION VII-EASTERN VISAYAS,15/11/2020
0,REGION VII-EASTERN VISAYAS,22/11/2020
0,REGION VII-EASTERN VISAYAS,29/11/2020
0,REGION VII-EASTERN VISAYAS,12/06/2020
0,REGION VII-EASTERN VISAYAS,13/12/2020
0,REGION VII-EASTERN VISAYAS,20/12/2020
0,REGION VII-EASTERN VISAYAS,27/12/2020
4,REGION VII-EASTERN VISAYAS,01/12/2020
13,REGION VII-EASTERN VISAYAS,19/01/2020
16,REGION VII-EASTERN VISAYAS,26/01/2020
12,REGION VII-EASTERN VISAYAS,02/02/2020
14,REGION VII-EASTERN VISAYAS,02/09/2020
15,REGION VII-EASTERN VISAYAS,16/02/2020
7,REGION VII-EASTERN VISAYAS,23/02/2020
11,REGION VII-EASTERN VISAYAS,03/01/2020
17,REGION VII-EASTERN VISAYAS,03/08/2020
12,REGION VII-EASTERN VISAYAS,15/03/2020
5,REGION VII-EASTERN VISAYAS,22/03/2020
7,REGION VII-EASTERN VISAYAS,29/03/2020
7,REGION VII-EASTERN VISAYAS,04/05/2020
4,REGION VII-EASTERN VISAYAS,04/12/2020
7,REGION VII-EASTERN VISAYAS,19/04/2020
0,REGION VII-EASTERN VISAYAS,26/04/2020
5,REGION VII-EASTERN VISAYAS,05/03/2020
0,REGION VII-EASTERN VISAYAS,05/10/2020
1,REGION VII-EASTERN VISAYAS,17/05/2020
0,REGION VII-EASTERN VISAYAS,24/05/2020
0,REGION VII-EASTERN VISAYAS,31/05/2020
0,REGION VII-EASTERN VISAYAS,06/07/2020
0,REGION VII-EASTERN VISAYAS,14/06/2020
3,REGION VII-EASTERN VISAYAS,21/06/2020
0,REGION VII-EASTERN VISAYAS,28/06/2020
0,REGION VII-EASTERN VISAYAS,07/05/2020
2,REGION VII-EASTERN VISAYAS,07/12/2020
0,REGION VII-EASTERN VISAYAS,19/07/2020
1,REGION VII-EASTERN VISAYAS,26/07/2020
1,REGION VII-EASTERN VISAYAS,08/02/2020
1,REGION VII-EASTERN VISAYAS,08/09/2020
2,REGION VII-EASTERN VISAYAS,16/08/2020
1,REGION VII-EASTERN VISAYAS,23/08/2020
1,REGION VII-EASTERN VISAYAS,30/08/2020
1,REGION VII-EASTERN VISAYAS,09/06/2020
2,REGION VII-EASTERN VISAYAS,13/09/2020
3,REGION VII-EASTERN VISAYAS,20/09/2020
4,REGION VII-EASTERN VISAYAS,27/09/2020
2,REGION VII-EASTERN VISAYAS,10/04/2020
1,REGION VII-EASTERN VISAYAS,10/11/2020
0,REGION VII-EASTERN VISAYAS,18/10/2020
0,REGION VII-EASTERN VISAYAS,25/10/2020
3,REGION VII-EASTERN VISAYAS,11/01/2020
2,REGION VII-EASTERN VISAYAS,11/08/2020
0,REGION VII-EASTERN VISAYAS,15/11/2020
0,REGION VII-EASTERN VISAYAS,22/11/2020
1,REGION VII-EASTERN VISAYAS,29/11/2020
0,REGION VII-EASTERN VISAYAS,12/06/2020
1,REGION VII-EASTERN VISAYAS,13/12/2020
0,REGION VII-EASTERN VISAYAS,20/12/2020
1,REGION VII-EASTERN VISAYAS,27/12/2020
35,REGION VII-EASTERN VISAYAS,01/12/2020
75,REGION VII-EASTERN VISAYAS,19/01/2020
28,REGION VII-EASTERN VISAYAS,26/01/2020
62,REGION VII-EASTERN VISAYAS,02/02/2020
51,REGION VII-EASTERN VISAYAS,02/09/2020
55,REGION VII-EASTERN VISAYAS,16/02/2020
55,REGION VII-EASTERN VISAYAS,23/02/2020
47,REGION VII-EASTERN VISAYAS,03/01/2020
38,REGION VII-EASTERN VISAYAS,03/08/2020
17,REGION VII-EASTERN VISAYAS,15/03/2020
17,REGION VII-EASTERN VISAYAS,22/03/2020
11,REGION VII-EASTERN VISAYAS,29/03/2020
2,REGION VII-EASTERN VISAYAS,04/05/2020
8,REGION VII-EASTERN VISAYAS,04/12/2020
4,REGION VII-EASTERN VISAYAS,19/04/2020
3,REGION VII-EASTERN VISAYAS,26/04/2020
4,REGION VII-EASTERN VISAYAS,05/03/2020
0,REGION VII-EASTERN VISAYAS,05/10/2020
0,REGION VII-EASTERN VISAYAS,17/05/2020
4,REGION VII-EASTERN VISAYAS,24/05/2020
0,REGION VII-EASTERN VISAYAS,31/05/2020
1,REGION VII-EASTERN VISAYAS,06/07/2020
2,REGION VII-EASTERN VISAYAS,14/06/2020
0,REGION VII-EASTERN VISAYAS,21/06/2020
0,REGION VII-EASTERN VISAYAS,28/06/2020
3,REGION VII-EASTERN VISAYAS,07/05/2020
1,REGION VII-EASTERN VISAYAS,07/12/2020
3,REGION VII-EASTERN VISAYAS,19/07/2020
2,REGION VII-EASTERN VISAYAS,26/07/2020
5,REGION VII-EASTERN VISAYAS,08/02/2020
3,REGION VII-EASTERN VISAYAS,08/09/2020
1,REGION VII-EASTERN VISAYAS,16/08/2020
0,REGION VII-EASTERN VISAYAS,23/08/2020
1,REGION VII-EASTERN VISAYAS,30/08/2020
0,REGION VII-EASTERN VISAYAS,09/06/2020
0,REGION VII-EASTERN VISAYAS,13/09/2020
0,REGION VII-EASTERN VISAYAS,20/09/2020
0,REGION VII-EASTERN VISAYAS,27/09/2020
1,REGION VII-EASTERN VISAYAS,10/04/2020
0,REGION VII-EASTERN VISAYAS,10/11/2020
3,REGION VII-EASTERN VISAYAS,18/10/2020
8,REGION VII-EASTERN VISAYAS,25/10/2020
5,REGION VII-EASTERN VISAYAS,11/01/2020
0,REGION VII-EASTERN VISAYAS,11/08/2020
0,REGION VII-EASTERN VISAYAS,15/11/2020
0,REGION VII-EASTERN VISAYAS,22/11/2020
2,REGION VII-EASTERN VISAYAS,29/11/2020
1,REGION VII-EASTERN VISAYAS,12/06/2020
0,REGION VII-EASTERN VISAYAS,13/12/2020
0,REGION VII-EASTERN VISAYAS,20/12/2020
0,REGION VII-EASTERN VISAYAS,27/12/2020
13,REGION VII-EASTERN VISAYAS,01/12/2020
64,REGION VII-EASTERN VISAYAS,19/01/2020
52,REGION VII-EASTERN VISAYAS,26/01/2020
55,REGION VII-EASTERN VISAYAS,02/02/2020
34,REGION VII-EASTERN VISAYAS,02/09/2020
32,REGION VII-EASTERN VISAYAS,16/02/2020
15,REGION VII-EASTERN VISAYAS,23/02/2020
32,REGION VII-EASTERN VISAYAS,03/01/2020
48,REGION VII-EASTERN VISAYAS,03/08/2020
38,REGION VII-EASTERN VISAYAS,15/03/2020
36,REGION VII-EASTERN VISAYAS,22/03/2020
36,REGION VII-EASTERN VISAYAS,29/03/2020
15,REGION VII-EASTERN VISAYAS,04/05/2020
15,REGION VII-EASTERN VISAYAS,04/12/2020
14,REGION VII-EASTERN VISAYAS,19/04/2020
8,REGION VII-EASTERN VISAYAS,26/04/2020
0,REGION VII-EASTERN VISAYAS,05/03/2020
9,REGION VII-EASTERN VISAYAS,05/10/2020
9,REGION VII-EASTERN VISAYAS,17/05/2020
3,REGION VII-EASTERN VISAYAS,24/05/2020
2,REGION VII-EASTERN VISAYAS,31/05/2020
2,REGION VII-EASTERN VISAYAS,06/07/2020
6,REGION VII-EASTERN VISAYAS,14/06/2020
7,REGION VII-EASTERN VISAYAS,21/06/2020
2,REGION VII-EASTERN VISAYAS,28/06/2020
3,REGION VII-EASTERN VISAYAS,07/05/2020
5,REGION VII-EASTERN VISAYAS,07/12/2020
12,REGION VII-EASTERN VISAYAS,19/07/2020
5,REGION VII-EASTERN VISAYAS,26/07/2020
0,REGION VII-EASTERN VISAYAS,08/02/2020
3,REGION VII-EASTERN VISAYAS,08/09/2020
1,REGION VII-EASTERN VISAYAS,16/08/2020
2,REGION VII-EASTERN VISAYAS,23/08/2020
4,REGION VII-EASTERN VISAYAS,30/08/2020
8,REGION VII-EASTERN VISAYAS,09/06/2020
17,REGION VII-EASTERN VISAYAS,13/09/2020
6,REGION VII-EASTERN VISAYAS,20/09/2020
7,REGION VII-EASTERN VISAYAS,27/09/2020
7,REGION VII-EASTERN VISAYAS,10/04/2020
4,REGION VII-EASTERN VISAYAS,10/11/2020
0,REGION VII-EASTERN VISAYAS,18/10/2020
2,REGION VII-EASTERN VISAYAS,25/10/2020
2,REGION VII-EASTERN VISAYAS,11/01/2020
4,REGION VII-EASTERN VISAYAS,11/08/2020
12,REGION VII-EASTERN VISAYAS,15/11/2020
6,REGION VII-EASTERN VISAYAS,22/11/2020
5,REGION VII-EASTERN VISAYAS,29/11/2020
6,REGION VII-EASTERN VISAYAS,12/06/2020
4,REGION VII-EASTERN VISAYAS,13/12/2020
1,REGION VII-EASTERN VISAYAS,20/12/2020
2,REGION VII-EASTERN VISAYAS,27/12/2020
5,REGION VII-EASTERN VISAYAS,01/12/2020
32,REGION VII-EASTERN VISAYAS,19/01/2020
22,REGION VII-EASTERN VISAYAS,26/01/2020
18,REGION VII-EASTERN VISAYAS,02/02/2020
22,REGION VII-EASTERN VISAYAS,02/09/2020
28,REGION VII-EASTERN VISAYAS,16/02/2020
36,REGION VII-EASTERN VISAYAS,23/02/2020
15,REGION VII-EASTERN VISAYAS,03/01/2020
27,REGION VII-EASTERN VISAYAS,03/08/2020
19,REGION VII-EASTERN VISAYAS,15/03/2020
18,REGION VII-EASTERN VISAYAS,22/03/2020
6,REGION VII-EASTERN VISAYAS,29/03/2020
5,REGION VII-EASTERN VISAYAS,04/05/2020
2,REGION VII-EASTERN VISAYAS,04/12/2020
4,REGION VII-EASTERN VISAYAS,19/04/2020
1,REGION VII-EASTERN VISAYAS,26/04/2020
3,REGION VII-EASTERN VISAYAS,05/03/2020
2,REGION VII-EASTERN VISAYAS,05/10/2020
6,REGION VII-EASTERN VISAYAS,17/05/2020
3,REGION VII-EASTERN VISAYAS,24/05/2020
2,REGION VII-EASTERN VISAYAS,31/05/2020
2,REGION VII-EASTERN VISAYAS,06/07/2020
3,REGION VII-EASTERN VISAYAS,14/06/2020
0,REGION VII-EASTERN VISAYAS,21/06/2020
0,REGION VII-EASTERN VISAYAS,28/06/2020
1,REGION VII-EASTERN VISAYAS,07/05/2020
2,REGION VII-EASTERN VISAYAS,07/12/2020
0,REGION VII-EASTERN VISAYAS,19/07/2020
0,REGION VII-EASTERN VISAYAS,26/07/2020
3,REGION VII-EASTERN VISAYAS,08/02/2020
3,REGION VII-EASTERN VISAYAS,08/09/2020
2,REGION VII-EASTERN VISAYAS,16/08/2020
4,REGION VII-EASTERN VISAYAS,23/08/2020
2,REGION VII-EASTERN VISAYAS,30/08/2020
3,REGION VII-EASTERN VISAYAS,09/06/2020
2,REGION VII-EASTERN VISAYAS,13/09/2020
1,REGION VII-EASTERN VISAYAS,20/09/2020
0,REGION VII-EASTERN VISAYAS,27/09/2020
1,REGION VII-EASTERN VISAYAS,10/04/2020
2,REGION VII-EASTERN VISAYAS,10/11/2020
1,REGION VII-EASTERN VISAYAS,18/10/2020
5,REGION VII-EASTERN VISAYAS,25/10/2020
0,REGION VII-EASTERN VISAYAS,11/01/2020
1,REGION VII-EASTERN VISAYAS,11/08/2020
0,REGION VII-EASTERN VISAYAS,15/11/2020
3,REGION VII-EASTERN VISAYAS,22/11/2020
1,REGION VII-EASTERN VISAYAS,29/11/2020
4,REGION VII-EASTERN VISAYAS,12/06/2020
2,REGION VII-EASTERN VISAYAS,13/12/2020
4,REGION VII-EASTERN VISAYAS,20/12/2020
1,REGION VII-EASTERN VISAYAS,27/12/2020
6,REGION IX-ZAMBOANGA PENINSULA,01/12/2020
12,REGION IX-ZAMBOANGA PENINSULA,19/01/2020
11,REGION IX-ZAMBOANGA PENINSULA,26/01/2020
13,REGION IX-ZAMBOANGA PENINSULA,02/02/2020
8,REGION IX-ZAMBOANGA PENINSULA,02/09/2020
1,REGION IX-ZAMBOANGA PENINSULA,16/02/2020
5,REGION IX-ZAMBOANGA PENINSULA,23/02/2020
5,REGION IX-ZAMBOANGA PENINSULA,03/01/2020
6,REGION IX-ZAMBOANGA PENINSULA,03/08/2020
4,REGION IX-ZAMBOANGA PENINSULA,15/03/2020
4,REGION IX-ZAMBOANGA PENINSULA,22/03/2020
1,REGION IX-ZAMBOANGA PENINSULA,29/03/2020
2,REGION IX-ZAMBOANGA PENINSULA,04/05/2020
3,REGION IX-ZAMBOANGA PENINSULA,04/12/2020
1,REGION IX-ZAMBOANGA PENINSULA,19/04/2020
1,REGION IX-ZAMBOANGA PENINSULA,26/04/2020
1,REGION IX-ZAMBOANGA PENINSULA,05/03/2020
1,REGION IX-ZAMBOANGA PENINSULA,05/10/2020
1,REGION IX-ZAMBOANGA PENINSULA,17/05/2020
0,REGION IX-ZAMBOANGA PENINSULA,24/05/2020
1,REGION IX-ZAMBOANGA PENINSULA,31/05/2020
0,REGION IX-ZAMBOANGA PENINSULA,06/07/2020
3,REGION IX-ZAMBOANGA PENINSULA,14/06/2020
0,REGION IX-ZAMBOANGA PENINSULA,21/06/2020
5,REGION IX-ZAMBOANGA PENINSULA,28/06/2020
5,REGION IX-ZAMBOANGA PENINSULA,07/05/2020
3,REGION IX-ZAMBOANGA PENINSULA,07/12/2020
5,REGION IX-ZAMBOANGA PENINSULA,19/07/2020
3,REGION IX-ZAMBOANGA PENINSULA,26/07/2020
1,REGION IX-ZAMBOANGA PENINSULA,08/02/2020
2,REGION IX-ZAMBOANGA PENINSULA,08/09/2020
1,REGION IX-ZAMBOANGA PENINSULA,16/08/2020
5,REGION IX-ZAMBOANGA PENINSULA,23/08/2020
2,REGION IX-ZAMBOANGA PENINSULA,30/08/2020
1,REGION IX-ZAMBOANGA PENINSULA,09/06/2020
4,REGION IX-ZAMBOANGA PENINSULA,13/09/2020
2,REGION IX-ZAMBOANGA PENINSULA,20/09/2020
2,REGION IX-ZAMBOANGA PENINSULA,27/09/2020
6,REGION IX-ZAMBOANGA PENINSULA,10/04/2020
2,REGION IX-ZAMBOANGA PENINSULA,10/11/2020
3,REGION IX-ZAMBOANGA PENINSULA,18/10/2020
2,REGION IX-ZAMBOANGA PENINSULA,25/10/2020
1,REGION IX-ZAMBOANGA PENINSULA,11/01/2020
3,REGION IX-ZAMBOANGA PENINSULA,11/08/2020
4,REGION IX-ZAMBOANGA PENINSULA,15/11/2020
1,REGION IX-ZAMBOANGA PENINSULA,22/11/2020
1,REGION IX-ZAMBOANGA PENINSULA,29/11/2020
2,REGION IX-ZAMBOANGA PENINSULA,12/06/2020
